Date,Username,Comment
15:45:31,Eminson Ma,TRUMP MAGA TRUMP:french_fries:
15:45:31,Steven York,Maga
15:45:31,n.t.p,KAMALA
15:45:31,Itsmariaeaz,KAMALA
15:45:31,Que pro,KAMALA
15:45:32,Luz Vera,KAMALA
15:45:32,Gazo11,JESUS
15:45:32,HybridPanda,Putin for Trump 
15:45:32,StickyMoney,D
15:45:32,justaguyvonno,Kamala
15:45:32,CrackerJack ,kamala lost so we don't want to hear anymore democrat nonsense
15:45:32,Major Havok,TRUMP FTW!!! MAGA 2024!!!!
15:45:32,Pirateship79,"WHAT GOOD DEED HAS KAMALA DONE IN THE LAST 4 YEARS. Go Trump , Kamala is a DUD"
15:45:32,Dilan Gunaratne,Kamala අක්කා
15:45:32,Luz Vera,KAMALA
15:45:32,AI Tunes,Just voted Trump #Florida4Trump. For every 1 Kamala supporter there are 5 Trump supporters! :face-blue-smiling:
15:45:33,Saber,Jesus saves from hell
15:45:33,Victor Jackson,:elbowcough::elbowcough::elbowcough:TRUMP:yougotthis::goodvibes::face-fuchsia-wide-eyes:
15:45:33,JassBaby,TRUMP
15:45:33,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:33,JVD,captcha check :face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:
15:45:33,Eli,Kamala USA 
15:45:33,Doggone gaming,Diddy
15:45:33,james wyatt,Trump for the people! kamala for open boarders and giving tax people's hard working money !! TRUMP FOR PRESIDENT!! TRUMP FOR PRESIDENT!! TRUMP FOR PRESIDENT!!!!!
15:45:33,AlwaysRin,Nobody for president
15:45:33,Crypto Mark LA,TRUMP 2024
15:45:33,Boost Novice ,Trump
15:45:33,Devan Blake Jones - OFFICIAL,KAMALA
15:45:33,G Stacks,KAMALA HARRIS
15:45:34,Luz Vera,KAMALAKAMALA
15:45:34,n.t.p,KAMALA
15:45:34,Roberta Crossland,Trump
15:45:34,Justin Williams,turning nyc red !!!! Let’s go !!! 
15:45:34,Mike Finley,TRUMP!
15:45:34,GreenStreetPlayer,Underwater aliens in Stingray for Trump.
15:45:34,ashton muema,Kamala
15:45:34,Stephen Conos,Notice how it’s the same 5 people saying Kamala 
15:45:34,Que pro,KAMALA
15:45:34,Samuel Lusk,no there will be no more lgtbq+ when trump gets in
15:45:34,Major Havok,TRUMP FTW!!! MAGA 2024!!!!
15:45:34,Ghostly_Kaleb,TRUMP
15:45:35,Joshua Smith,CIA
15:45:35,Itsmariaeaz,KAMALA
15:45:35,Justin Nji Nde,kamala
15:45:35,Antonio Colon,:tangerine:
15:45:35,BloodHoney,TRUMP
15:45:35,Atul Gupta,maga
15:45:35,Marie Charles,Kamela
15:45:35,Mark,Do NOT vote 
15:45:35,Luz Vera,KAMALA
15:45:35,mata flores, FREE PALESTINE! 
15:45:35,Leon Gregory,trump
15:45:35,Alexis Williams,Kamala 
15:45:35,Yanick nsambi,TRUMP DONALD
15:45:36,Lilp,TRUMP TRUMP TRUMP TRUMP!!!!!
15:45:36,Eloisa A. Almaguer S,trump
15:45:36,Ole Daniel Olsen,Trump
15:45:36,denishan,トランプ:hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace::hand-purple-blue-peace:
15:45:36,justaguyvonno,Kamala
15:45:36,Aj Rackz,trump
15:45:36,DaCiexe,TRUMP 2024 
15:45:36,Izak Ramirez,WE WANT THE DIDDY LIST!
15:45:36,Ivanese Tan,freemason
15:45:36,BAPAK ADAM,diddy
15:45:36,AI Tunes,Just voted Trump #Florida4Trump. For every 1 Kamala supporter there are 5 Trump supporters! :face-blue-smiling:
15:45:36,Hugo Schroder,Trump
15:45:36,Russell 3:16,Trump.
15:45:37,Luz Vera,KAMALA
15:45:37,Horizon,They tried to take him out and he just keeps going!!!
15:45:37,Thee Superdad,God
15:45:37,Victor Jackson,:elbowcough::elbowcough::elbowcough:TRUMP:yougotthis::goodvibes::face-fuchsia-wide-eyes:
15:45:37,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:37,Luz Vera,KAMALA
15:45:37,OneNation,TRUMP
15:45:37,Crypto Mark LA,TRUMP 2024
15:45:37,G Stacks,VOTE HARRIS
15:45:37,Y J,putin
15:45:38,Nomad,TRUMP
15:45:38,Fiona Young,Trump
15:45:38,Santiago Arriaga,bruh
15:45:38,Diane Avery,Michigander’s here for TRUMP ALL THE WAY!!! 
15:45:38,Que pro,KAMALA
15:45:38,Truong Van Luong,Kamala
15:45:39,Vla Mar,Kamala Harris
15:45:39,Sàmañtha Womack,Trump
15:45:39,Alberto Gonzalez,trump
15:45:39,Aj Rackz,trump
15:45:39,BigAngeee,TRUMP
15:45:39,Ghostly_Kaleb,TRUMP
15:45:39,Google Account,TRUMP TRUMP
15:45:40,Saber,Jesus saves from hell 
15:45:40,Andrey Fomenko,Привет
15:45:40,Mike Sanchez,BIDEN
15:45:40,AI Tunes,Just voted Trump #Florida4Trump. For every 1 Kamala supporter there are 5 Trump supporters! :face-blue-smiling:
15:45:40,YoSoyLaQüera😉,TRUMP 
15:45:40,Sydney Ross,DO NOT VOTE FOR THE BLACK LADY
15:45:40,Pirateship79,"WHAT GOOD DEED HAS KAMALA DONE IN THE LAST 4 YEARS. Go Trump , Kamala is a DUD"
15:45:40,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:40,JassBaby,TRUMP
15:45:41,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:41,n.t.p,KAMALA HARRIS
15:45:41,Good Citizen,TRUMP
15:45:41,Luz Vera,KAMALA
15:45:41,Eli,Kamala for a better future 
15:45:41,Dan Karbginsky,TRUMP TRUMP TRUMP
15:45:41,matt elliott,imagine a woman running our military
15:45:41,Flower ,Trump trump trump trump
15:45:41,The Content Lasagna,Trump
15:45:41,Boost Novice ,Trump
15:45:42,🇨🇦Roofer,the Simpson prodicted your gonna get the first female president
15:45:42,Wolf Kid,666 kamala
15:45:42,Mike Sanchez,BIDEN
15:45:42,BloodHoney,TRUMP
15:45:42,Devan Blake Jones - OFFICIAL,Kamala 
15:45:42,Postal Pack2208,Trump Trump Trump
15:45:42,Lawrence Shea,@LiveNOW from FOX GET A CHAT MODERATOR IN HERE A.S.A.P.! 
15:45:42,Crypto Mark LA,TRUMP 2024
15:45:42,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:42,WeR Drone,HARRIS FOR THE WIN
15:45:42,Luz Vera,KAMALA
15:45:43,JassBaby,TRUMP
15:45:43,Itsmariaeaz,KAMALA
15:45:43,Milly Murray,YAY KAMALA
15:45:43,Letitia Bean,Me
15:45:43,Marko Satina,When are supoosed to be results ? Asking from Europe 
15:45:43,Mike Sanchez,BIDEN
15:45:43,Ispop,Please vote Kamala for the end of wars in our world 
15:45:43,G Stacks,VOTE HARRIS
15:45:43,Luz Vera,KAMALA
15:45:43,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:43,Joshua Smith,FBI
15:45:44,H2O Films - Fresh & Frozen,Kamala! Kamala!
15:45:44,TheManZoneYT,Get out there and VOTE!!! Trump 2024!!!
15:45:44,Hussain shows,When will results come
15:45:44,zhang kaman,Trump
15:45:44,Annalicia Roberson,First female president :zany_face::zany_face::zany_face::zany_face:
15:45:44,YC TV online,Kamala for UAS
15:45:44,Pirateship79,"WHAT GOOD DEED HAS KAMALA DONE IN THE LAST 4 YEARS. Go Trump , Kamala is a DUD"
15:45:44,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:44,Aj Rackz,trump
15:45:44,Svätopluk,kamala for orwellian future and limited freedom or speech
15:45:44,Luz Vera,KAMALA
15:45:44,John Allen,You better Atlanta
15:45:44,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:45,Sydney Ross,TRUMP
15:45:45,KLM House,Kamala Harris
15:45:45,Girplayz_roblox , Vote God Jesus prayers 
15:45:45,Mike Sanchez,BIDEN
15:45:45,Rachel Jersey,their hiding everything from us
15:45:45,Sàmañtha Womack,Trump
15:45:45,Victor Jackson,:elbowcough::elbowcough::elbowcough:TRUMP:yougotthis::goodvibes::face-fuchsia-wide-eyes:
15:45:45,AI Tunes,Just voted Trump #Florida4Trump. For every 1 Kamala supporter there are 5 Trump supporters! :face-blue-smiling:
15:45:45,Major Havok,TRUMP FTW!!! MAGA 2024!!!!
15:45:45,Dan Karbginsky,TRUMP TRUMP TRUMP
15:45:46,JassBaby,TRUMP
15:45:46,BloodHoney,TRUMP
15:45:46,Nomad,TRUMP
15:45:46,cryptoconsious,BRENT PETERSON 
15:45:46,G Stacks,KAMALA
15:45:46,denishan,トランプ:goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns::goat-turquoise-white-horns:
15:45:46,Crypto Mark LA,TRUMP 2024
15:45:47,AI Vs AI Debate,TRUMP! TRUMP!! TRUMP!!!
15:45:47,Frauke A.,MARS ATTACKS !!!
15:45:47,Saif,TRUMP
15:45:47,Broke Investor,:heart_suit::heart_suit:TRUMP:heart_suit::heart_suit:
15:45:47,justaguyvonno,Chromakopia for pres
15:45:47,Leansoan,FREDDY FAZBEQR FOR PRESIDENT! FAZBEAR 2024
15:45:48,Surname,trump
15:45:48,ThNv5208,TRUMP
15:45:48,User:isaknese,KAMALA
15:45:48,Mike Sanchez,BIDEN
15:45:48,Corey Ludwig,Trump!
15:45:48,Nomad,TRUMP
15:45:48,Devan Blake Jones - OFFICIAL,Kamala 24
15:45:48,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:48,hobbie one,Belgium For TRUMP !!!
15:45:48,Jim Jones,LIES
15:45:49,Sam's Hobbies,Kamala
15:45:49,Koolclipz2c,BLACKS 4 TRUMP
15:45:49,JassBaby,TRUMP
15:45:49,JR47$,Tampom Tim
15:45:49,Letitia Bean,ME
15:45:49,Jhoward,Xi jin ping 
15:45:49,AM,"If Dems win, this could be the last fair election. So many immigrants wll come it that it'll assure Dems win forever after"
15:45:49,Hector Raymond Burgos ,Kamala Kamala Kamala
15:45:49,Dan Karbginsky,TRUMP TRUMP TRUMP
15:45:49,Grace Lee,K O R E A is Praying for T R U M P!!
15:45:49,Jax0238,FAKE REPUBLICAN
15:45:50,G Stacks,KAMALA
15:45:50,Nomad,TRUMP
15:45:50,grxssy,HARRIS 24
15:45:50,ChrisP.,MAKE AMERICA HEALTY AGAIN
15:45:50,User:isaknese,Trading ride potion
15:45:50,BloodHoney,TRUMP
15:45:50,Mike Sanchez,BIDEN
15:45:50,Svätopluk,Trump for liberty
15:45:50,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:50,Pirateship79,"WHAT GOOD DEED HAS KAMALA DONE IN THE LAST 4 YEARS. Go Trump , Kamala is a DUD"
15:45:50,Joshua Smith,IRS
15:45:51,CCC3,Trump because I don’t want to be fat or woke
15:45:51,Aj Rackz,trump
15:45:51,AMIT KUMAR,Trump
15:45:51,Adam Leverance,DO NOT LET THEM WIN
15:45:51,Eloisa A. Almaguer S,trump
15:45:51,Nomad,TRUMP
15:45:51,CyberMuppet,Yo mamá 
15:45:51,rob s,:lying_face:
15:45:51,Reggie Ralph,Kamala
15:45:51,L Hites,Trump . Trump . Trump...
15:45:51,allen elswick,Trump Trump
15:45:52,JassBaby,TRUMP
15:45:52,AI Tunes,Just voted Trump #Florida4Trump. For every 1 Kamala supporter there are 5 Trump supporters! :face-blue-smiling:
15:45:52,Nomad,TRUMP
15:45:52,Nicholas Parker,Trump
15:45:52,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:52,Letitia Bean,ME
15:45:52,Pirateship79,"WHAT GOOD DEED HAS KAMALA DONE IN THE LAST 4 YEARS. Go Trump , Kamala is a DUD"
15:45:52,SirTimothy75,Jesus
15:45:52,Jhoward,Putin 
15:45:52,Crypto Mark LA,TRUMP 2024
15:45:52,Fiona Young,Must be Trump
15:45:53,Victor Jackson,:elbowcough::elbowcough::elbowcough:TRUMP:yougotthis::goodvibes::face-fuchsia-wide-eyes:
15:45:53,S, TRRRRRRUUUUUMMMPPPP
15:45:53,mooya,TRUMP
15:45:53,Marie Charles,Kamela 
15:45:53,Rina_b27💅🏼,TRUMPOOOO
15:45:53,Samuel Smith,TRUMP
15:45:53,Jason,US WARSHIP HOLERAT LABORER SHIPBUILDER AND ADMIRAL BYRD'S GREAT GRANDSON HERE!!! ICE ICE BABY BOOM BOOM BOOM BOOM BABA BOOM BOOM!
15:45:53,G Stacks,VOTE KAMALA
15:45:53,Luz Vera,KAMALA
15:45:53,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:54,Nomad,TRUMP
15:45:54,ponk,CORNEL WEST
15:45:54,Sam's Hobbies,Harris
15:45:54,Rachel Jersey,their hiding everything from us
15:45:54,justaguyvonno,Kamala KAMALA
15:45:54,WeR Drone,VOTE HARRIS
15:45:54,N.B. Immo,Trump 
15:45:54,Dan Karbginsky,TRUMP TRUMP TRUMP
15:45:54,Letitia Bean,ME
15:45:54,liveandletlive143,Trump2024
15:45:54,Chakooo,trump!!!!!
15:45:54,Suzan Brown,Jesus
15:45:55,Aj Rackz,trump
15:45:55,JassBaby,TRUMP
15:45:55,Scrambled-eggs,wait for the scam to begin
15:45:55,Mike Sanchez,BIDEN
15:45:55,Itsmariaeaz,KAMALA
15:45:55,𝒱𝒳ℛ𝒜ℐℒ,JESUS IS KING 
15:45:55,IokPo U,Kamala 
15:45:55,Mimi Silver,trump
15:45:55,pneumocystosis,BIG TIME RUSH 2028
15:45:55,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:45:55,Nomad,TRUMP
15:45:56,YC TV online,Kamala
15:45:56,Dunkenstein,TRUMP
15:45:56,GTE Pro,TRUMP 
15:45:56,Jhoward,Putin
15:45:56,SirTimothy75,Jesus
15:45:56,owen mapesi omgk,kamala
15:45:56,Lilp,TRUMP! MAKE AMERICA GREAT AGAIN!!!
15:45:56,sherry hatfield,Donald TRUMPPPPPP!!!!!!!!!!!!!!!
15:45:56,M D,T R U M P
15:45:56,James Y’Barbo,Kamala
15:45:56,Tanner Young,Trump train :train2:
15:45:56,Devan Blake Jones - OFFICIAL,KAMALA
15:45:57,Dunkenstein,TRUMP
15:45:57,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:45:57,Gary J,Kamala for cocktail waitress which is most qualified for
15:45:57,J smas,Trump 
15:45:57,Aaron Wallen,Trump
15:45:57,Alan Garcia,im kidding 
15:45:57,G Stacks,VOTE KAMALA
15:45:57,Ghostly_Kaleb,VOTE TRUMP
15:45:57,Dunkenstein,TRUMP
15:45:57,Dunkenstein,TRUMP
15:45:57,rob s,:lying_face:
15:45:57,Samuel Smith,RUSSIA IS OUR FRIEND
15:45:58,Dan Karbginsky,TRUMP TRUMP TRUMP
15:45:58,Nomad,TRUMP
15:45:58,Ari Nicole ,Wow he said YES
15:45:58,Dunkenstein,TRUMP
15:45:58,K Blaise,Why is anyone voting for Kamala? What has she done??? 
15:45:58,JassBaby,TRUMP
15:45:58,Naresh Singh,Trump
15:45:58,We Had 2 Bags Of Catnip,propaganda
15:45:58,Dunkenstein,TRUMP
15:45:58,denishan,トランプ:glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond:
15:45:58,SirTimothy75,Jesus
15:45:58,Letitia Bean,MR
15:45:58,Victor Jackson,:elbowcough::elbowcough::elbowcough:TRUMP:yougotthis::goodvibes::face-fuchsia-wide-eyes:
15:45:59,Dan Karbginsky,TRUMP TRUMP TRUMP
15:45:59,Crypto Mark LA,TRUMP 2024
15:45:59,Kevin Hernandez,trump
15:45:59,IIIIlIIllIlIlIIllIl,"LETS BE REAL, TRUMP IS THE RIGHT CHOICE FOR OUR COUNTRY AT THIS TIME"
15:45:59,li liu,trump
15:45:59,JVD,trumpppp
15:45:59,Milly Murray,KAMALA WINS
15:45:59,Bill Sandifer,Native for trump
15:46:00,25 years ago....,DIDDY
15:46:00,Aaron Wallen,Trump
15:46:00,ThNv5208,TRUMP
15:46:00,Aj Rackz,trump
15:46:00,GTE Pro,TRUMP 
15:46:00,Marie Charles,Kamela
15:46:00,Malik Zarar,Trump
15:46:01,Stefany Metcalfe,Trump
15:46:01,SirTimothy75,Jesus
15:46:01,Leo,Trump for the world :globe_showing_europe_africa:
15:46:01,WW3 Western Awareness Channel,Pericles!
15:46:01,木马,trump
15:46:01,justaguyvonno,Kamala
15:46:02,Eloisa A. Almaguer S,MAGA
15:46:02,Nabeel Hanani,alahu akbar
15:46:02,Uh oh are you okay,KANEYE
15:46:02,CyberMuppet,I 
15:46:02,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:46:02,Aaron Wallen,Trump
15:46:02,Brad Okami,Odd statement 
15:46:03,Dan Karbginsky,TRUMP TRUMP TRUMP
15:46:03,Wayne Weston,trump
15:46:03,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:46:03,geo geo,We’ll never have to see or hear donald Trump again 
15:46:03,Mason,VOTE TRUMP OR WERE IN FOR A RUDE AWAKENING
15:46:03,flcwsomq,trump
15:46:03,randomwboi,No don't vote for Kamala
15:46:04,Sàmañtha Womack,Trump
15:46:04,George818,Typical liberal
15:46:04,G Stacks,KAMALA 2024.
15:46:04,eph,huh
15:46:04,StormingTheCaslte,Dude gets pegged
15:46:04, MR BASED LIVE!,Brent peterson for president! 
15:46:04,Konnr!,so obviously trump won there's Abt 1 Kamala every 6 trump
15:46:04,Rahardian Isman,1
15:46:05,Mark,Do NOT put your trust in man!
15:46:05,Sam's Hobbies,Only Harris
15:46:05,Dan Karbginsky,TRUMP TRUMP TRUMP
15:46:05,Mister R,"Six Sigma Black Belt, Power BI Data Analyst concluded "" Weed Smokers are a Safety Risk and Production Risk on Jobsite"""
15:46:05,Evan Burke,Vote Biden 
15:46:05,Crypto Mark LA,TRUMP 2024
15:46:05,Jasmine Mckenzie,trump trump trump
15:46:05,Victor Jackson,:elbowcough::elbowcough::elbowcough:TRUMP:yougotthis::goodvibes::face-fuchsia-wide-eyes:
15:46:05,Anazaihya Ni’ella,Trump
15:46:05,David Tatum,Trump
15:46:06,CCC3,Trump
15:46:06,Naresh Singh,Trump
15:46:06,Lawrence Shea,@LiveNOW from FOX GET A CHAT MODERATOR IN HERE A.S.A.P.! 
15:46:06,Devan Blake Jones - OFFICIAL,Kamala 
15:46:06,Band Book,Great job!
15:46:06,Lilboysav,Trump
15:46:06,Tudor Petre,trump
15:46:06,Badger Life,Rigged this whole country and American economy is a scam system was set up in the 30’s
15:46:06,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:46:06,GTE Pro,TRUMP
15:46:07,Dan Karbginsky,TRUMP TRUMP TRUMP
15:46:07,Hugo Schroder,Trump
15:46:07,G,TRUMP
15:46:07,Norbert Békefi,Trump
15:46:07,Eternal_Genin,Georgia is doomed
15:46:07,Aaron Wallen,Jesus is king
15:46:07,Hussain shows,When results co
15:46:07,Uh oh are you okay,KANYE
15:46:07,Horizon,Russia is scared 
15:46:08,n.t.p,KAMALA
15:46:08,dr. Carmichael,Heart
15:46:08,Nomad,TRUMP
15:46:08,Belinda Kim,Go Trump!!!! MAGA!!!
15:46:08,Sàmañtha Womack,Trump
15:46:08,Mike Sanchez,TRUMP
15:46:08,Marcelo Siqueira,Trump
15:46:08,Asmir Dulancic,TRUMP
15:46:08,Steve Hammersley,pee diddy 2024
15:46:09,Good Energy,Russian Disinformation Boom Threat?
15:46:09,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:46:09,YC TV online,Kamala
15:46:09,matt elliott,imagine a woman running our military
15:46:09,InmexCapital,KMALA IS THE ROTTEN SYSTEM
15:46:09,WolfiDozzi,Diddy For [resident!!!
15:46:09,MP,Harris
15:46:09,CCC3,Trump
15:46:10,Steve Hammersley,pee diddy 2024
15:46:10,xdm,TRUMP !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
15:46:10,☭︎-𝚂𝙾𝚅𝙸𝚂𝙺𝙸-☭︎,Skibidi toilet
15:46:10,BlackMajik 310,Trump 2025
15:46:10,Samuel Dossey,I WANT THE ORANGE MAN
15:46:10,Aaron Wallen,Jesus
15:46:10,앤딜리,I can see more Trump than Kamela.
15:46:10,Dan Karbginsky,TRUMP TRUMP TRUMPTRUMP TRUMP TRUMP
15:46:10,CyberMuppet,10
15:46:10,Durwud,TRUMP
15:46:10,Steve Hammersley,pee diddy 2024pee diddy 2024
15:46:10,Saber,Jesus saves from hell guys
15:46:11,Onchi Baby,TRUMP
15:46:11,Mike Sanchez,TRUMP
15:46:11,Steve Hammersley,v
15:46:11,SpicyCurry2Day,KAMALA!!!
15:46:11,Google Account,MAKE AMERICA GREAT AGAIN
15:46:11,DaCiexe,HARRIS YOUR FIRED! HARRIS YOUR FIRED!
15:46:11,G Stacks,LETS GO BLUE
15:46:11,Steve Hammersley,pee diddy 2024v
15:46:11,Itsmariaeaz,KAMALA KAMALA KAMALA
15:46:11,Nabeel Hanani,KAMALA
15:46:11,Chris Hamilton,trump
15:46:11,Rina_b27💅🏼,TRUMPPPP 2024!!!
15:46:12,Joshua Smith,Trump 2024
15:46:12,WolfiDozzi,Diddy For [resident!!!
15:46:12,Evan Burke,Biden
15:46:12,ni642,Trump
15:46:12,Honor,W BRAD
15:46:12,Teddy Cardz,CANADA FOR TRUMP!!
15:46:12,Steve Hammersley,pee diddy 2024v
15:46:12,Ari Nicole ,Thats crazy
15:46:12,Gabevr123,Trump
15:46:13,Lawrence Shea,@LiveNOW from FOX GET A CHAT MODERATOR IN HERE A.S.A.P.! 
15:46:13,Naresh Singh,Trump
15:46:13,SC,trump
15:46:13,Beth L,Trump is president to be
15:46:13,rob s,Raffens:lying_face:
15:46:13,Sàmañtha Womack,Trump
15:46:13,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:46:13,Doris Hawley,HARRIS
15:46:14,Zvlqrxs,trump
15:46:14,Rei,Trump
15:46:14,Risako T,TRUMP! 
15:46:14,WolfiDozzi,Diddy For [resident!!!
15:46:14,Eagle Chen,Trump
15:46:14,Mimi Silver,vote vote vote
15:46:14,n.t.p,KAMALA
15:46:14,Google Account,TRUMP
15:46:15,Maria jaymes Jaymes,Trump 
15:46:15,Aaron Wallen,Trump
15:46:15,Steve Hammersley,vpee diddy 2024
15:46:15,YB Ku,Trump!!
15:46:15,Nomad,TRUMP
15:46:15,Devan Blake Jones - OFFICIAL,Kamala 
15:46:16,K98,HOW MUCH TIME LEFT GUYS?///
15:46:16,Nabeel Hanani,KAMALA
15:46:16,Kim Jong Un,KANYE WEST 2024
15:46:16,Joshua Smith,Trump
15:46:16,SC,trump
15:46:16,Aaron Wallen,Trump
15:46:17,Lisa Hernandez,Didymium
15:46:17,wadawuni erickson,kamala
15:46:17,Electronics,Jai shree ram :triangular_flag::triangular_flag::triangular_flag::triangular_flag::triangular_flag:
15:46:17,denishan,トランプ:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-red-heart-shape::face-red-heart-shape:
15:46:17,Brandon,Trump
15:46:17,Adam Leverance,WHOOO TRUMP
15:46:18,POPHISTORYCULTURE,too big to Rig Cmon cuz them cheating will be automatic
15:46:18,Zvlqrxs,trump 2024
15:46:18,CyberMuppet,9
15:46:18,Abdu Nsangu,trump
15:46:18,Joe Angel,You know the left is going to cheat or try to take Trump out that’s what they do with every president that is for the people
15:46:18,ganond0rf,YAAWN ITS RUSSIA AGAIN LMFAO
15:46:18,jevs,trump
15:46:18,repuSoiraM,TRUMP
15:46:19,URDUJA DE LA CUEVA,Are ballots Verified legal because previously there were found non-USA citizens voting 
15:46:19,Jason Konen,TRUMP TRUMP TRUMP
15:46:19,Rich Lucero,GO TRUMP BABY!
15:46:19,Norbert Békefi,Trump
15:46:19,GrandTheftAutoRPClips,let's go TRUMP
15:46:19,Stefany Metcalfe,I call cheat already 
15:46:19,Aaron Wallen,Trump
15:46:19,It's Me Johnny Jay,"Yeah, the fake news newspapers, no thank you!"
15:46:19,dolfus,OBAMA
15:46:20,li liu,trump
15:46:20,Naresh Singh,TRUMP
15:46:20,Pirateship79,"WHAT GOOD DEED HAS KAMALA DONE IN THE LAST 4 YEARS. Go Trump , Kamala is a DUD"
15:46:20,Jacob Whitfield,RUSSIA SMUSSIA
15:46:20,Jefersson Chavez,trump
15:46:20,dolfus,OBAMA
15:46:20,Bryceson Kahrl,At the end of the day this election wasn’t stolen… right? 
15:46:20,CB Kansas,mahomes
15:46:20,Sandra Luna,KAMALA!!!!
15:46:21,Zenebech Zeleke,truuuuuuuuuuump
15:46:21,Uh oh are you okay,KANYE
15:46:21,Sylvia Moriel,Trump 
15:46:21,Itsmariaeaz,ALLAH
15:46:21,🎧king kong,If you say trum your gay
15:46:21,asteria_starr,:face-red-droopy-eyes:
15:46:21,Robert Marley,With my blue hair dye I voted for Jenny side!
15:46:21,Nabeel Hanani,KAMALAAAA
15:46:21,Sarwat Aslam,trump
15:46:21,Sàmañtha Womack,Trump
15:46:21,Franz Jahn,Austria for Trump:hand-pink-waving:
15:46:21,G,So many trump messages 
15:46:22,Steve Hammersley,pee diddy 2024
15:46:22,Mya & Chi,TRUMP
15:46:22,ike,Gay shree ram
15:46:22,Lawrence Shea,@LiveNOW from FOX GET A CHAT MODERATOR IN HERE A.S.A.P.! 
15:46:22,Mr. Beanss,TRUMP président !!!
15:46:22,mata flores, FREE PALESTINE! 
15:46:22,Zim Chan,god bless USA
15:46:22,Dimitar Georgiev,TRUMP TRUMP TRUMP
15:46:22,James Y’Barbo,KAMALA
15:46:22,Pranto Roy,trump
15:46:22,Tudor Petre,trump
15:46:23,jacob nyouna,JESUS
15:46:23,SC,trump
15:46:23,dolfus,VOTE FOR OBAMA
15:46:23,n.t.p,KAMALA
15:46:23,Nomad,TRUMP
15:46:23,Loco Johnny,TRUMP
15:46:23,CCC3,Trump
15:46:23,G Stacks,GEORGIA FOR HARRIS
15:46:23,User:isaknese,KAMALA harris 2024
15:46:24,Austin Manahan,Trump trainnnn!!!
15:46:24,THADDEUS W BROWN,105k
15:46:24,Doris Hawley,HARRIS
15:46:24,User:isaknese,KAMALA harris 2024
15:46:24,Tae Williams,Big Trump 2024
15:46:24,Luis Guerra,TRUMP TRUMP TRUMP
15:46:24,Fahad,trump
15:46:24,Andrea Mccallie,Trump !!!! 
15:46:24,Traders Endeavors,SHAMALA
15:46:25,Mya & Chi,TRUMP
15:46:25,Joshua Smith,Trump
15:46:25,Kim Jong Un,KANYE 2024_
15:46:25,João Fialdini,Brazil for Trump
15:46:25,User:isaknese,KAMALA harris 2024
15:46:25,Devan Blake Jones - OFFICIAL,KAMALA 2024
15:46:25,Itsmariaeaz,ALLAH
15:46:25,Luis Granera,Diddy 
15:46:25,SirTimothy75,EVERYONE…
15:46:25,Airwolf415,"Trump, Diddy and Epstien.. perfect together!!"
15:46:26,Tina Krawiec,Trump
